TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_start_date,13,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_start_date,14,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,9,End date,454551000124105
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,10,End,261782000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,11,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,12,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,13,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,14,Availability of,103328004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,15,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_end_date,16,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-period_type_concept_id,6,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-period_type_concept_id,7,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-period_type_concept_id,8,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-period_type_concept_id,9,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_id,12,System,246333005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_id,13,System,733021006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_id,14,System,1231568003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_id,15,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_id,16,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_id,17,Event,272379006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_id,18,Event,T051
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-person_id,13,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-person_id,14,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-person_id,15,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-person_id,16,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_concept_id,7,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_concept_id,8,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_concept_id,9,Concept model domain,609431004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,20,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,21,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,22,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,23,Current,15240007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,24,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,25,Prescription,16076005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,26,Prescription,260885003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,27,Management of drug regimen,182832007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,28,Administration,413454004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_date,29,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,28,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,29,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,30,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,31,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,32,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,33,Time,410670007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,34,Current,15240007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,35,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,36,Prescription,16076005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,37,Prescription,260885003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,38,Management of drug regimen,182832007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,39,Administration,413454004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_start_datetime,40,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,16,End date,454551000124105
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,17,End,261782000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,18,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,19,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,20,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,21,Current,15240007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,22,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,23,Known,36692007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,24,day,258703001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,25,Patient,116154003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,26,Exposure to,24932003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,25,End date,454551000124105
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,26,End,261782000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,27,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,28,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,29,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,30,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,31,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,32,Time,410670007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,33,Current,15240007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,34,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,35,Known,36692007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,36,day,258703001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,37,Patient,116154003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,38,Exposure to,24932003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,9,Known,36692007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,10,End date,454551000124105
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,11,End,261782000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,12,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,13,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,14,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,15,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,16,Accident due to exposure to weather conditions,242575009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,17,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,18,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,9,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,10,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,11,Type of drug,229753003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,12,Type - attribute,410657003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,13,Type,410656007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,14,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,15,Accident due to exposure to weather conditions,242575009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,16,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,17,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-stop_reason,6,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-stop_reason,7,Changed status,263703002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,11,Number,410680006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,12,Initial,884001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,13,Prescription,16076005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,14,Prescription,260885003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,15,Null,276727009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,8,Quantity,246205007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,9,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,10,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,11,Prescription,16076005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,12,Prescription,260885003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,16,Number,410680006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,17,day,258703001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,18,Intention,367565008
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,19,Length,410667008
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,20,Length,410668003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,21,Accident due to exposure to weather conditions,242575009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,8,Directions,255512003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,9,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,10,Prescription,16076005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,11,Prescription,260885003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,12,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,13,Container,732990009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,14,Container,706437002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,7,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,8,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,9,Route of administration,410675002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,10,Administration,413454004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,11,Concept model domain,609431004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,6,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,7,Assigned,4561000175109
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,8,Quantity,246205007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,9,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-provider_id,5,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-provider_id,6,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-provider_id,7,Accident due to exposure to weather conditions,242575009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,3,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,4,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,5,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,6,Accident due to exposure to weather conditions,242575009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_detail_id,3,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_detail_id,4,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_detail_id,5,Accident due to exposure to weather conditions,242575009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,6,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,7,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,8,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,9,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_concept_id,3,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_concept_id,4,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_concept_id,5,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,3,Route of administration,410675002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,4,Administration,413454004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,5,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,6,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,4,Unit dose,408102007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,5,Unit,767525000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,6,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,7,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,6,System,246333005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,7,System,733021006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,8,System,1231568003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,9,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,10,Device,49062001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,11,Accident due to exposure to weather conditions,242575009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,11,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,12,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,13,Device,49062001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,14,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_concept_id,5,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_concept_id,6,Device,49062001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,6,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,7,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,8,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,9,Device,49062001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,12,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,13,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,14,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,15,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,16,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,17,Time,410670007
